brand,model,desc,base,shape,price,p,lm_prc,lm,eff,eq,color,cri,angle,flicker,rating,war,hash_id,color_from_desc,lm_from_desc,w_from_desc
Osram,AC24722 LED STAR CLASSIC B 75,2700K 806lm 7.5W M,E14,Candle,,7.2,107.0,859.0,120,80.0,2734.0,84,,0.0,4.5,24.0,5bb7edb13d0a2464e7053d5fd9d345de-12,2700.0,806.0,5.0
Lexman,8276582701R,2700K 806lm 8W M,E14,G45,,7.7,107.0,866.0,113,80.0,2770.0,82,,0.0,4.5,36.0,5bb7edb13d0a2464e7053d5fd9d345de-13,2700.0,806.0,8.0
Navigator,NLL-C37-7-230-4K-E14-3STEPDIMM,4000K 560lm 7W M,E14,Candle,314.0,6.5,116.0,649.0,99,65.0,4020.0,81,,1.0,4.5,24.0,5bb7edb13d0a2464e7053d5fd9d345de-14,4000.0,560.0,7.0
Navigator,NLL-C37-7-230-4K-E14-3STEPDIMM,4000K 560lm 7W M,E14,Candle,314.0,6.5,115.0,642.0,99,65.0,4016.0,81,,0.0,4.5,24.0,5bb7edb13d0a2464e7053d5fd9d345de-15,4000.0,560.0,7.0
Navigator,NLL-G45-7-230-2.7K-E27-DIMM,2700K 530lm 7W M D,E27,G45,564.0,6.3,114.0,604.0,96,65.0,2746.0,83,,0.0,4.5,24.0,5bb7edb13d0a2464e7053d5fd9d345de-16,2700.0,530.0,7.0
Navigator,NLL-G45-7-230-2.7K-E27-DIMM,2700K 530lm 7W M D,E27,G45,564.0,6.3,115.0,612.0,97,65.0,2743.0,83,,0.0,4.5,24.0,5bb7edb13d0a2464e7053d5fd9d345de-17,2700.0,530.0,7.0
Navigator,NLL-A60-10-230-4K-E27-DIMM,4000K 850lm 10W M D,E27,Bulb,581.0,9.2,106.0,904.0,98,85.0,4014.0,82,,1.0,4.5,24.0,5bb7edb13d0a2464e7053d5fd9d345de-18,4000.0,850.0,10.0
Navigator,NLL-A60-10-230-4K-E27-DIMM,4000K 850lm 10W M D,E27,Bulb,581.0,8.9,111.0,940.0,105,85.0,3977.0,83,,1.0,4.5,24.0,5bb7edb13d0a2464e7053d5fd9d345de-19,4000.0,850.0,10.0
Leek,LE MR16 9W 3K GU5.3,3000K 720lm 9W M,GU5.3,Spot,150.0,7.4,85.0,614.0,83,65.0,3056.0,83,,0.0,4.3,24.0,5bb7edb13d0a2464e7053d5fd9d345de-20,3000.0,720.0,9.0
Leek,LE SV LED 10W 3K E14,3000K 820lm 10W M,E14,Candle,145.0,7.8,75.0,614.0,79,65.0,3034.0,83,,0.0,3.9,24.0,5bb7edb13d0a2464e7053d5fd9d345de-21,3000.0,820.0,10.0
Leek,LE CK LED 10W 3K E27,3000K 820lm 10W M,E27,G45,138.0,8.0,93.0,765.0,96,75.0,3042.0,82,,0.0,4.4,24.0,5bb7edb13d0a2464e7053d5fd9d345de-22,3000.0,820.0,10.0
AVL,PRE A60 LED 15W 4K E27,4000K 1300lm 15W M,E27,Bulb,135.0,10.8,75.0,978.0,90,85.0,4002.0,79,,1.0,3.5,12.0,5bb7edb13d0a2464e7053d5fd9d345de-23,4000.0,1300.0,15.0
AVL,PRE A60 LED 20W 4K E27,4000K 1800lm 20W M,E27,Bulb,130.0,10.9,68.0,1224.0,112,105.0,4002.0,78,,0.0,3.4,12.0,5bb7edb13d0a2464e7053d5fd9d345de-24,4000.0,1800.0,20.0
noname,R7S LED 118mm 9w SMD 2835,3000K 800lm 9W,R7S,Bulb,280.0,7.8,87.0,696.0,89,70.0,3102.0,82,,100.0,0.8,0.0,5bb7edb13d0a2464e7053d5fd9d345de-25,3000.0,800.0,9.0
Mono Lighting,100-070035-401,4000K 760lm 7W M,E27,Bulb,300.0,7.0,110.0,836.0,120,80.0,3936.0,84,,1.0,4.5,24.0,5bb7edb13d0a2464e7053d5fd9d345de-26,4000.0,760.0,7.0
Mono Lighting,100-070035-401,4000K 760lm 7W M,E27,Bulb,300.0,6.9,109.0,828.0,121,80.0,3933.0,83,,1.0,4.5,24.0,5bb7edb13d0a2464e7053d5fd9d345de-27,4000.0,760.0,7.0
Navigator,NLL-F-A60-8-230-2.7K-E27-DIMM,2700K 800lm 8W D,E27,Bulb,708.0,7.2,111.0,887.0,123,80.0,2775.0,84,,2.0,4.5,24.0,5bb7edb13d0a2464e7053d5fd9d345de-28,2700.0,800.0,8.0
Navigator,NLL-F-A60-8-230-2.7K-E27-DIMM,2700K 800lm 8W D,E27,Bulb,708.0,7.3,118.0,943.0,129,85.0,2680.0,82,,2.0,4.5,24.0,5bb7edb13d0a2464e7053d5fd9d345de-29,2700.0,800.0,8.0
Uniel,Яркая LED-A60-12W/NW/E27/FR PLP01WH,4000K 1000lm 12W M,E27,Bulb,103.0,9.1,89.0,894.0,98,80.0,4127.0,81,,0.0,4.3,60.0,5bb7edb13d0a2464e7053d5fd9d345de-30,4000.0,1000.0,12.0
Uniel,Яркая LED-A60-12W/WW/E27/FR PLP01WH,3000K 1000lm 12W M,E27,Bulb,117.0,9.2,86.0,857.0,93,80.0,2976.0,82,,0.0,4.3,60.0,5bb7edb13d0a2464e7053d5fd9d345de-31,3000.0,1000.0,12.0
Gauss,Basic 1023222,4100K 1090lm 11.5W M,E27,Bulb,60.0,10.9,106.0,1157.0,106,100.0,3907.0,73,,0.0,3.5,12.0,5bb7edb13d0a2464e7053d5fd9d345de-32,4100.0,1090.0,5.0
Gauss,Basic 30232202,4000K 750lm 9.5W M,E27,Bulb,98.0,6.7,74.0,556.0,83,60.0,4193.0,81,,0.0,3.9,12.0,5bb7edb13d0a2464e7053d5fd9d345de-33,4000.0,750.0,5.0
Gauss,Basic 30232272,4000K 600lm 6.5W M,E27,Bulb,77.0,6.9,99.0,595.0,87,60.0,4063.0,81,,0.0,4.5,12.0,5bb7edb13d0a2464e7053d5fd9d345de-34,4000.0,600.0,5.0
Gauss,Basic 30232262,4000K 470lm 5.5W M,E27,Bulb,67.0,4.8,84.0,397.0,84,45.0,4130.0,82,,1.0,4.3,12.0,5bb7edb13d0a2464e7053d5fd9d345de-35,4000.0,470.0,5.0
Gauss,Basic 30232162,3000K 470lm 5.5W M,E27,Bulb,67.0,4.8,97.0,457.0,94,50.0,3028.0,84,,1.0,4.5,12.0,5bb7edb13d0a2464e7053d5fd9d345de-36,3000.0,470.0,5.0
Фотон,LED JCD 4W G4 4000K,4000K 410lm 4W,G4,Spot,231.0,3.9,121.0,497.0,128,55.0,4030.0,82,,1.0,4.5,12.0,5bb7edb13d0a2464e7053d5fd9d345de-37,4000.0,410.0,4.0
Фотон,LED JCD 4W G4 4000K,4000K 410lm 4W,G4,Spot,231.0,4.0,121.0,496.0,125,55.0,4133.0,82,,1.0,4.5,12.0,5bb7edb13d0a2464e7053d5fd9d345de-38,4000.0,410.0,4.0
Фотон,LED JCD 4W G4 3000K,3000K 400lm 4W,G4,Spot,231.0,4.0,116.0,463.0,117,50.0,2984.0,83,,2.0,4.5,12.0,5bb7edb13d0a2464e7053d5fd9d345de-39,3000.0,400.0,4.0
Фотон,LED JCD 4W G4 3000K,3000K 400lm 4W,G4,Spot,231.0,4.0,117.0,466.0,117,50.0,3023.0,83,,2.0,4.5,12.0,5bb7edb13d0a2464e7053d5fd9d345de-40,3000.0,400.0,4.0
Фотон,LED JCD 4W G9 4000K,4000K 410lm 4W,G9,Spot,231.0,3.9,116.0,476.0,121,55.0,4132.0,83,,1.0,4.5,12.0,5bb7edb13d0a2464e7053d5fd9d345de-41,4000.0,410.0,4.0
Фотон,LED JCD 4W G9 4000K,4000K 410lm 4W,G9,Spot,231.0,4.0,120.0,494.0,124,55.0,4084.0,83,,1.0,4.5,12.0,5bb7edb13d0a2464e7053d5fd9d345de-42,4000.0,410.0,4.0
Фотон,LED JCD 4W G9 3000K,3000K 400lm 4W,G9,Spot,231.0,4.0,123.0,492.0,123,55.0,3129.0,82,,1.0,4.5,12.0,5bb7edb13d0a2464e7053d5fd9d345de-43,3000.0,400.0,4.0
Фотон,LED JCD 4W G9 3000K,3000K 400lm 4W,G9,Spot,231.0,3.9,119.0,474.0,123,50.0,3088.0,82,,1.0,4.5,12.0,5bb7edb13d0a2464e7053d5fd9d345de-44,3000.0,400.0,4.0
Фотон,LED FL B35-C 7W E14 4000K,4000K 560lm 7W F,E14,Candle,228.0,6.5,121.0,675.0,105,70.0,3886.0,98,,0.0,5.0,36.0,5bb7edb13d0a2464e7053d5fd9d345de-45,4000.0,560.0,7.0
Фотон,LED FL B35-C 7W E14 4000K,4000K 560lm 7W F,E14,Candle,228.0,6.3,119.0,667.0,107,70.0,3946.0,97,,0.0,5.0,36.0,5bb7edb13d0a2464e7053d5fd9d345de-46,4000.0,560.0,7.0
Фотон,LED FL B35-C 7W E14 3000K,3000K 540lm 7W F,E14,Candle,228.0,6.4,116.0,625.0,98,65.0,2848.0,98,,1.0,5.0,36.0,5bb7edb13d0a2464e7053d5fd9d345de-47,3000.0,540.0,7.0
Фотон,LED FL B35-C 7W E14 3000K,3000K 540lm 7W F,E14,Candle,228.0,6.4,118.0,636.0,100,65.0,2975.0,98,,0.0,5.0,36.0,5bb7edb13d0a2464e7053d5fd9d345de-48,3000.0,540.0,7.0
Фотон,LED FL P45-C 7W E14 4000K,4000K 560lm 7W F,E14,G45,234.0,6.4,123.0,687.0,107,70.0,3811.0,98,,0.0,5.0,36.0,5bb7edb13d0a2464e7053d5fd9d345de-49,4000.0,560.0,7.0
Фотон,LED FL P45-C 7W E14 4000K,4000K 560lm 7W F,E14,G45,234.0,6.4,122.0,683.0,107,70.0,3791.0,98,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-0,4000.0,560.0,7.0
Фотон,LED FL P45-C 7W E14 3000K,3000K 540lm 7W F,E14,G45,234.0,6.4,119.0,642.0,100,65.0,2944.0,96,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-1,3000.0,540.0,7.0
Фотон,LED FL P45-C 7W E14 3000K,3000K 540lm 7W F,E14,G45,234.0,6.5,120.0,646.0,100,65.0,2908.0,96,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-2,3000.0,540.0,7.0
Фотон,LED FL P45-C 7W E27 4000K,4000K 560lm 7W F,E27,G45,234.0,6.2,118.0,658.0,105,65.0,3993.0,98,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-3,4000.0,560.0,7.0
Фотон,LED FL P45-C 7W E27 4000K,4000K 560lm 7W F,E27,G45,234.0,6.3,118.0,659.0,105,65.0,3951.0,98,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-4,4000.0,560.0,7.0
Фотон,LED FL P45-C 7W E27 3000K,3000K 540lm 7W F,E27,G45,234.0,6.2,119.0,642.0,104,65.0,2954.0,96,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-5,3000.0,540.0,7.0
Фотон,LED FL P45-C 7W E27 3000K,3000K 540lm 7W F,E27,G45,234.0,6.1,114.0,617.0,101,65.0,2906.0,97,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-6,3000.0,540.0,7.0
Фотон,LED B35-C 8W E14 4000K,4000K 650lm 8W M,E14,Candle,219.0,7.8,107.0,694.0,89,70.0,4153.0,91,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-7,4000.0,650.0,8.0
Фотон,LED B35-C 8W E14 4000K,4000K 650lm 8W M,E14,Candle,219.0,7.6,101.0,659.0,86,65.0,4134.0,91,,1.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-8,4000.0,650.0,8.0
Фотон,LED B35-C 8W E14 3000K,3000K 600lm 8W M,E14,Candle,219.0,7.6,97.0,582.0,76,60.0,2975.0,94,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-9,3000.0,600.0,8.0
Фотон,LED B35-C 8W E14 3000K,3000K 600lm 8W M,E14,Candle,219.0,7.6,96.0,578.0,76,60.0,3028.0,94,,1.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-10,3000.0,600.0,8.0
Фотон,LED P45-C 8W E14 4000K,4000K 650lm 8W M,E14,G45,219.0,7.5,106.0,691.0,92,70.0,4180.0,91,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-11,4000.0,650.0,8.0
Фотон,LED P45-C 8W E14 4000K,4000K 650lm 8W M,E14,G45,219.0,7.8,108.0,705.0,91,70.0,4139.0,91,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-12,4000.0,650.0,8.0
Фотон,LED P45-C 8W E14 3000K,3000K 600lm 8W M,E14,G45,219.0,7.7,102.0,610.0,80,65.0,3009.0,95,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-13,3000.0,600.0,8.0
Фотон,LED P45-C 8W E14 3000K,3000K 600lm 8W M,E14,G45,219.0,7.9,106.0,633.0,81,65.0,3041.0,93,,1.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-14,3000.0,600.0,8.0
Фотон,LED P45-C 8W E27 4000K,4000K 650lm 8W M,E27,G45,219.0,7.8,112.0,731.0,93,70.0,4108.0,91,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-15,4000.0,650.0,8.0
Фотон,LED P45-C 8W E27 4000K,4000K 650lm 8W M,E27,G45,219.0,7.9,113.0,737.0,93,70.0,4143.0,91,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-16,4000.0,650.0,8.0
Фотон,LED P45-C 8W E27 3000K,3000K 600lm 8W M,E27,G45,219.0,7.4,101.0,607.0,83,65.0,2974.0,94,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-17,3000.0,600.0,8.0
Фотон,LED P45-C 8W E27 3000K,3000K 600lm 8W M,E27,G45,219.0,7.6,102.0,610.0,80,65.0,2996.0,94,,0.0,5.0,36.0,89d6c2004c43758f383ce5a9962ef855-18,3000.0,600.0,8.0
Navigator,Supervision NLL-MR16-6-230-4K-GU5.3-FR-SV,4000K 480lm 6W M,GU5.3,Spot,359.0,5.7,116.0,557.0,98,60.0,3952.0,97,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-19,4000.0,480.0,6.0
Navigator,Supervision NLL-MR16-6-230-4K-GU5.3-FR-SV,4000K 480lm 6W M,GU5.3,Spot,359.0,5.6,112.0,539.0,97,55.0,3945.0,97,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-20,4000.0,480.0,6.0
Navigator,Supervision NLL-C37-6-230-4K-E14-FR-SV,4000K 600lm 6W M,E14,Candle,359.0,6.0,107.0,641.0,107,65.0,3963.0,97,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-21,4000.0,600.0,6.0
Navigator,Supervision NLL-C37-6-230-4K-E14-FR-SV,4000K 600lm 6W M,E14,Candle,359.0,6.0,106.0,634.0,106,65.0,3949.0,97,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-22,4000.0,600.0,6.0
Navigator,Supervision NLL-G45-6-230-4K-E27-FR-SV,4000K 600lm 6W M,E27,G45,359.0,5.9,106.0,638.0,109,65.0,3989.0,98,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-23,4000.0,600.0,6.0
Navigator,Supervision NLL-G45-6-230-4K-E27-FR-SV,4000K 600lm 6W M,E27,G45,359.0,5.9,106.0,637.0,108,65.0,3994.0,97,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-24,4000.0,600.0,6.0
Navigator,Supervision NLL-A60-9-230-4K-E27-FR-SV,4000K 900lm 9W M,E27,Bulb,422.0,8.6,106.0,957.0,112,85.0,4052.0,98,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-25,4000.0,900.0,9.0
Navigator,Supervision NLL-A60-9-230-4K-E27-FR-SV,4000K 900lm 9W M,E27,Bulb,422.0,8.5,106.0,951.0,112,85.0,4013.0,98,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-26,4000.0,900.0,9.0
Navigator,Supervision NLL-MR16-6-230-3K-GU5.3-FR-SV,3000K 430lm 6W M,GU5.3,Spot,359.0,5.7,109.0,468.0,82,50.0,2686.0,98,,0.0,4.8,60.0,89d6c2004c43758f383ce5a9962ef855-27,3000.0,430.0,6.0
Navigator,Supervision NLL-MR16-6-230-3K-GU5.3-FR-SV,3000K 430lm 6W M,GU5.3,Spot,359.0,5.6,108.0,465.0,83,50.0,2693.0,98,,0.0,4.8,60.0,89d6c2004c43758f383ce5a9962ef855-28,3000.0,430.0,6.0
Navigator,Supervision NLL-C37-6-230-2.7K-E14-FR-SV,2700K 540lm 6W M,E14,Candle,359.0,6.0,98.0,531.0,88,55.0,2674.0,98,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-29,2700.0,540.0,6.0
Navigator,Supervision NLL-C37-6-230-2.7K-E14-FR-SV,2700K 540lm 6W M,E14,Candle,359.0,6.0,99.0,533.0,89,55.0,2667.0,98,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-30,2700.0,540.0,6.0
Navigator,Supervision NLL-G45-6-230-2.7K-E27-FR-SV,2700K 540lm 6W M,E27,G45,359.0,5.9,100.0,542.0,92,60.0,2660.0,98,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-31,2700.0,540.0,6.0
Navigator,Supervision NLL-G45-6-230-2.7K-E27-FR-SV,2700K 540lm 6W M,E27,G45,359.0,5.9,100.0,541.0,92,60.0,2667.0,98,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-32,2700.0,540.0,6.0
Navigator,Supervision NLL-A60-9-230-2.7K-E27-FR-SV,2700K 810lm 9W M,E27,Bulb,422.0,8.7,101.0,822.0,95,80.0,2667.0,98,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-33,2700.0,810.0,9.0
Navigator,Supervision NLL-A60-9-230-2.7K-E27-FR-SV,2700K 810lm 9W M,E27,Bulb,422.0,8.6,101.0,819.0,95,75.0,2667.0,98,,0.0,5.0,60.0,89d6c2004c43758f383ce5a9962ef855-34,2700.0,810.0,9.0
Osram,VALUE LVGX5350 6SW/840 230V GX53 10X1 RUOSRAM AC31826,4000K 480lm 6W M,GX53,Spot,,5.7,106.0,507.0,89,55.0,3948.0,83,,0.0,4.5,24.0,89d6c2004c43758f383ce5a9962ef855-35,4000.0,480.0,6.0
Osram,VALUE LVGX5360 8SW/840 230V GX53 10X1 RUOSRAM AC31829,4000K 640lm 8W M,GX53,Spot,,8.2,119.0,761.0,92,75.0,3892.0,82,,0.0,4.5,24.0,89d6c2004c43758f383ce5a9962ef855-36,4000.0,640.0,8.0
Osram,VALUE LVCLB75 10SW/830 230V E14 10X1 RU OSRAM AC31241,3000K 800lm 10W M,E14,Candle,,7.6,116.0,929.0,123,85.0,3104.0,82,,0.0,4.5,24.0,89d6c2004c43758f383ce5a9962ef855-37,3000.0,800.0,10.0
Osram,VALUE LVCLB60 7SW/830 230V E27 10X1RU OSRAM AC31244,3000K 560lm 7W M,E27,Candle,,6.5,116.0,647.0,99,65.0,2979.0,82,,0.0,4.5,24.0,89d6c2004c43758f383ce5a9962ef855-38,3000.0,560.0,7.0
Osram,VALUE LVCLP60 7SW/840 230V E27 10X1 RU OSRAM AC31257,4000K 560lm 7W M,E27,G45,,6.4,126.0,706.0,111,70.0,3944.0,83,,0.0,4.5,24.0,89d6c2004c43758f383ce5a9962ef855-39,4000.0,560.0,7.0
Osram,VALUE LVCLA60 7SW/840 230V E27 10X1 RU OSRAM AC31224,4000K 560lm 7W M,E27,Bulb,,6.4,124.0,692.0,108,70.0,3968.0,84,,0.0,4.5,24.0,89d6c2004c43758f383ce5a9962ef855-40,4000.0,560.0,7.0
Osram,VALUE LVCLA100 12SW/865 240V E27 10X1 RUOSRAM AC31231,6500K 960lm 12W M,E27,Bulb,,10.9,122.0,1171.0,108,100.0,6577.0,84,,1.0,4.5,24.0,89d6c2004c43758f383ce5a9962ef855-41,6500.0,960.0,12.0
Osram,VALUE LVCLA150 20SW/840 230V E27 10X1 RUOSRAM AC31236,4000K 1600lm 20W M,E27,Bulb,,15.9,115.0,1847.0,116,150.0,4108.0,82,,0.0,4.5,24.0,89d6c2004c43758f383ce5a9962ef855-42,4000.0,1600.0,20.0
Lexman,LCLA40 4W/840 230V FIL FR E27,4000K 500lm 3.8W M F,E27,Bulb,83.0,4.3,100.0,499.0,117,55.0,4124.0,81,,0.0,4.5,60.0,89d6c2004c43758f383ce5a9962ef855-43,4000.0,500.0,8.0
Lexman,LCLA40 4W/840 230V FIL CL E27,4000K 500lm 3.8W F,E27,Bulb,80.0,4.2,106.0,532.0,125,55.0,4140.0,83,,0.0,4.5,60.0,89d6c2004c43758f383ce5a9962ef855-44,4000.0,500.0,8.0
Lexman,LCLA40 4W/827 230V FIL CL E27,2700K 500lm 3.8W F,E27,Bulb,80.0,4.3,98.0,490.0,115,55.0,2782.0,86,,0.0,4.5,60.0,89d6c2004c43758f383ce5a9962ef855-45,2700.0,500.0,8.0
Lexman,LCLA40 4W/827 230V FIL FR E27,2700K 500lm 3.9W M F,E27,Bulb,83.0,4.3,98.0,488.0,115,55.0,2752.0,85,,0.0,4.5,60.0,89d6c2004c43758f383ce5a9962ef855-46,2700.0,500.0,9.0
Lexman,LCLA60 5W/840 230V FIL FR E27,4000K 600lm 5W M F,E27,Bulb,97.0,5.0,116.0,698.0,138,70.0,4073.0,82,,0.0,4.5,60.0,89d6c2004c43758f383ce5a9962ef855-47,4000.0,600.0,5.0
Lexman,LCLA60 5W/840 230V FIL CL E27,4000K 650lm 5W F,E27,Bulb,92.0,5.0,112.0,730.0,147,70.0,3970.0,83,,0.0,4.5,60.0,89d6c2004c43758f383ce5a9962ef855-48,4000.0,650.0,5.0
Lexman,LCLA75 6W/840 230V FIL CL E27,4000K 800lm 6W F,E27,Bulb,97.0,5.9,97.0,773.0,130,75.0,4081.0,84,,0.0,4.5,60.0,89d6c2004c43758f383ce5a9962ef855-49,4000.0,800.0,6.0
Lexman,LCLA75 6W/827 230V FIL FR E27,2700K 750lm 6W M F,E27,Bulb,101.0,6.0,98.0,738.0,123,70.0,2685.0,85,,0.0,4.5,60.0,633c914f6fbd89a0484a8d03239dabb6-0,2700.0,750.0,6.0
noname,LNCLA60 7W/840 230V FR E27,4000K 600lm 7W M,E27,Bulb,60.0,6.8,118.0,710.0,104,70.0,3923.0,84,,0.0,4.5,12.0,633c914f6fbd89a0484a8d03239dabb6-1,4000.0,600.0,7.0
noname,LNCLA60 7W/827 230V FR E27,2700K 600lm 7W M,E27,Bulb,60.0,6.7,105.0,630.0,93,65.0,2751.0,83,,0.0,4.5,12.0,633c914f6fbd89a0484a8d03239dabb6-2,2700.0,600.0,7.0
Lexman,LCLA60 7W/840 230V FR E27,4000K 600lm 7W M,E27,Bulb,60.0,7.7,108.0,645.0,84,65.0,4122.0,82,,1.0,4.5,36.0,633c914f6fbd89a0484a8d03239dabb6-3,4000.0,600.0,7.0
Lexman,LCLA60 7W/840 230V FR E27,4000K 600lm 7W M,E27,Bulb,60.0,7.5,103.0,621.0,82,65.0,4085.0,81,,1.0,4.5,36.0,633c914f6fbd89a0484a8d03239dabb6-4,4000.0,600.0,7.0
Lexman,LCLA60 7W/827 230V FR E27,2700K 600lm 7W M,E27,Bulb,60.0,7.5,110.0,662.0,89,65.0,2798.0,81,,1.0,4.5,36.0,633c914f6fbd89a0484a8d03239dabb6-5,2700.0,600.0,7.0
Lexman,"LCLA100 7,5W/840230V FIL CL E27",4000K 1000lm 7.5W M F,E27,Bulb,190.0,7.3,103.0,1027.0,140,90.0,4049.0,83,,1.0,4.5,60.0,633c914f6fbd89a0484a8d03239dabb6-6,4000.0,1000.0,5.0
Lexman,"LCLA100 7,5W/840230V FIL CL E27",4000K 1000lm 7.5W F,E27,Bulb,114.0,7.4,107.0,1071.0,146,90.0,4080.0,84,,0.0,4.5,60.0,633c914f6fbd89a0484a8d03239dabb6-7,4000.0,1000.0,5.0
Lexman,"LCLA100 7,5W/827 230V FIL CL E27",2700K 1000lm 7.5W F,E27,Bulb,114.0,7.3,102.0,1020.0,140,90.0,2731.0,84,,1.0,4.5,60.0,633c914f6fbd89a0484a8d03239dabb6-8,2700.0,1000.0,5.0
Lexman,LCLA75 8W/840 230V FR E27,4000K 750lm 8W M,E27,Bulb,80.0,8.4,101.0,756.0,90,75.0,4239.0,82,,1.0,4.5,36.0,633c914f6fbd89a0484a8d03239dabb6-9,4000.0,750.0,8.0
Lexman,LCLA75 8W/827 230V FR E27,2700K 750lm 8W M,E27,Bulb,80.0,8.4,99.0,746.0,89,75.0,2840.0,81,,1.0,4.5,36.0,633c914f6fbd89a0484a8d03239dabb6-10,2700.0,750.0,8.0
noname,"LNCLA75 8,5W/840 230V FR E27",4000K 750lm 8.5W M,E27,Bulb,60.0,8.2,108.0,809.0,99,75.0,4027.0,82,,0.0,4.5,12.0,633c914f6fbd89a0484a8d03239dabb6-11,4000.0,750.0,5.0
Lexman,A60-8 8.5W40E27R,4000K 806lm 8.5W M,E27,Bulb,60.0,8.1,112.0,900.0,111,85.0,3986.0,82,,0.0,4.5,36.0,633c914f6fbd89a0484a8d03239dabb6-12,4000.0,806.0,5.0
noname,LNCLA100 10W/840 230V FR E27,4000K 1000lm 10W M,E27,Bulb,70.0,9.8,115.0,1147.0,117,95.0,4143.0,83,,0.0,4.5,12.0,633c914f6fbd89a0484a8d03239dabb6-13,4000.0,1000.0,10.0
noname,LNCLA100 10W/827 230V FR E27,2700K 1000lm 10W M,E27,Bulb,70.0,9.9,101.0,1007.0,102,90.0,2738.0,83,,0.0,4.5,12.0,633c914f6fbd89a0484a8d03239dabb6-14,2700.0,1000.0,10.0
Lexman,LCLA100 10W/840 230V FR E27,4000K 1000lm 10W M,E27,Bulb,85.0,9.8,100.0,1002.0,102,90.0,4064.0,82,,0.0,4.5,36.0,633c914f6fbd89a0484a8d03239dabb6-15,4000.0,1000.0,10.0
Lexman,LCLA100 10W/827 230V FR E27,2700K 1000lm 10W M,E27,Bulb,85.0,9.9,105.0,1049.0,106,90.0,2765.0,82,,0.0,4.5,36.0,633c914f6fbd89a0484a8d03239dabb6-16,2700.0,1000.0,10.0
Lexman,A60-312W40E27R,2700K 1521lm 12W M,E27,Bulb,110.0,11.6,101.0,1535.0,133,135.0,2739.0,84,,0.0,4.5,36.0,633c914f6fbd89a0484a8d03239dabb6-17,2700.0,1521.0,12.0
Lexman,RUK-L2-E27-A-07 Varton,2700K 2000lm 18W M,E27,Bulb,220.0,17.7,88.0,1768.0,100,150.0,2757.0,82,,0.0,4.3,36.0,633c914f6fbd89a0484a8d03239dabb6-18,2700.0,2000.0,18.0
Lexman,RUK-L2-E27-A-10 Varton,4000K 3000lm 24W M,E27,Bulb,236.0,21.5,95.0,2862.0,133,190.0,4301.0,83,,0.0,4.5,36.0,633c914f6fbd89a0484a8d03239dabb6-19,4000.0,3000.0,24.0
Uniel,Каксолнце LED-A60-9W/4000K/E27/FR/RA95 PLK01WH,4000K 800lm 9W M,E27,Bulb,205.0,9.1,92.0,738.0,81,70.0,4122.0,96,,0.0,4.9,36.0,633c914f6fbd89a0484a8d03239dabb6-20,4000.0,800.0,9.0
Uniel,Air Dimmable LED-A60-7W/NW/E27/CL/DIM GLA01TR,4000K 630lm 7W F D,E27,Bulb,211.0,5.6,120.0,759.0,136,75.0,3928.0,83,,48.0,2.0,36.0,633c914f6fbd89a0484a8d03239dabb6-21,4000.0,630.0,7.0
Uniel,Air Dimmable LED-A60-7W/WW/E27/CL/DIM GLA01TR,3000K 630lm 7W F D,E27,Bulb,211.0,5.6,112.0,703.0,126,70.0,2936.0,83,,45.0,2.0,36.0,633c914f6fbd89a0484a8d03239dabb6-22,3000.0,630.0,7.0
